item_weight,item_fat_content,item_visibility,item_type,item_mrp,outlet_establishment_year,outlet_size,outlet_location_type,outlet_type,item_outlet_sales,time_operating,item_category_short
13.35,0,0.048124443,0,216.7166,2002.0,2,2,2,3918.8988,11.0,1
20.7,0,0.09261307,3,76.367,1987.0,3,1,2,306.268,26.0,0
12.792854228644284,0,0.094697274,0,158.4604,1985.0,2,1,4,4278.4308,28.0,1
16.2,0,0.035984104,5,260.6278,2002.0,2,2,2,4425.5726,11.0,1
12.792854228644284,2,0.056596985,12,230.9984,1985.0,2,1,4,9267.936,28.0,1
12.792854228644284,0,0.2047,4,76.867,1985.0,1,3,1,229.701,28.0,1
12.792854228644284,2,0.020618324,1,129.3994,1985.0,2,1,4,2055.9904,28.0,1
5.5,1,0.04709821,10,101.3016,1997.0,1,3,2,3339.6528,16.0,2
15.1,2,0.087584126,5,221.7456,2002.0,2,2,2,6410.3224,11.0,1
15.7,2,0.038078899,4,122.9046,2007.0,2,2,2,1992.0736,6.0,1
7.895,2,0.095102092,1,104.4332,2007.0,2,2,2,2870.9296,6.0,1
12.792854228644284,2,0.011953902,2,164.5184,1985.0,2,1,4,2807.0128,28.0,1
17.35,2,0.062799379,0,88.183,1987.0,3,1,2,539.298,26.0,1
7.285,1,0.031125709,8,174.3054,1987.0,3,1,2,4377.635,26.0,2
20.25,1,0.026005891,8,180.9976,2002.0,2,2,2,2716.464,11.0,2
12.792854228644284,0,0.09246392,12,190.9504,1985.0,1,3,1,383.5008,28.0,1
15.85,0,0.107765165,13,59.5904,1999.0,2,3,2,703.0848,14.0,0
6.17,0,0.010647477,9,66.3826,1999.0,2,3,2,1937.478,14.0,1
19.5,1,0.015749341,8,182.2608,1999.0,2,3,2,3307.6944,14.0,2
19.2,1,0.077628053,8,197.611,1999.0,2,3,2,3142.576,14.0,2
16.7,0,0.06595278007399324,2,181.2292,2009.0,2,1,3,2554.0088,4.0,1
20.85,2,0.056695731,0,104.0648,2009.0,2,1,3,1869.5664,4.0,1
14.5,2,0.063993068,0,260.4594,2002.0,2,2,2,5494.8474,11.0,1
11.395,2,0.069529262,9,233.1616,1987.0,3,1,2,6093.4016,26.0,1
7.97,0,0.034452949,13,174.0422,1997.0,1,3,2,2586.633,16.0,0
7.71,2,0.06670068,12,55.2956,1999.0,2,3,2,1255.6988,14.0,1
19.25,2,0.034699737,2,141.7496,1997.0,1,3,2,4093.3384,16.0,1
7.075,0,0.058346939,3,142.2128,1997.0,1,3,2,3163.8816,16.0,1
12.792854228644284,2,0.065203103,9,166.0816,1985.0,2,1,4,5033.448,28.0,1
11.6,2,0.078929571,4,79.9276,1997.0,1,3,2,1137.1864,16.0,1
12.792854228644284,0,0.182514881,5,98.77,1985.0,2,1,4,2696.49,28.0,1
12.1,0,0.016895293,6,178.566,2009.0,2,1,3,898.83,4.0,0
10.0,1,0.073379745,7,118.244,1997.0,1,3,2,2756.412,16.0,2
14.35,0,0.08075758,0,81.896,2002.0,2,2,2,878.856,11.0,1
10.395,0,0.112271498,12,58.222,1999.0,2,3,2,659.142,14.0,1
12.792854228644284,0,0.153741385,3,182.6292,1985.0,1,3,1,182.4292,28.0,1
8.1,0,0.127929521,5,211.4902,1987.0,3,1,2,3610.6334,26.0,1
8.05,2,0.07838564,5,256.4646,2004.0,1,2,2,5153.292,9.0,1
9.195,2,0.078502143,9,108.7596,2007.0,2,2,2,2588.6304,6.0,1
20.7,2,0.047684831,3,212.5876,2009.0,2,1,3,1286.3256,4.0,1
15.7,2,0.123159656,5,110.1544,2007.0,2,2,2,1230.3984,6.0,1
12.792854228644284,2,0.06595278007399324,5,60.2194,1985.0,2,1,4,1733.7432,28.0,1
12.792854228644284,1,0.053392944,7,193.8162,1985.0,1,3,1,384.8324,28.0,2
16.5,1,0.036715907,8,180.0318,2002.0,2,2,2,3969.4996,11.0,2
9.0,0,0.065236932,12,176.437,2004.0,1,2,2,7763.228,9.0,1
6.785,2,0.041947547,9,41.2112,1987.0,3,1,2,809.6128,26.0,1
19.5,0,0.082888496,2,178.6002,2009.0,2,1,3,1253.7014,4.0,1
7.575,0,0.055390121,3,195.2768,1997.0,1,3,2,5715.2272,16.0,1
18.2,2,0.012194556,5,57.7904,1987.0,3,1,2,1464.76,26.0,1
16.75,0,0.060495243,3,169.8106,1987.0,3,1,2,3251.1014,26.0,1
7.47,2,0.06595278007399324,4,214.3218,2004.0,1,2,2,4274.436,9.0,1
12.792854228644284,2,0.014753811,5,231.7958,1985.0,2,1,4,5375.0034,28.0,1
12.792854228644284,0,0.160707489,5,38.019,1985.0,2,1,4,1318.284,28.0,1
13.85,2,0.085622362,9,119.4124,2009.0,2,1,3,2251.7356,4.0,1
6.635,2,0.046350909,4,37.4506,2007.0,2,2,2,1176.4686,6.0,1
6.11,2,0.102920886,5,130.4968,1997.0,1,3,2,3523.4136,16.0,1
15.25,0,0.026604781,12,86.2198,2004.0,1,2,2,610.5386,9.0,1
15.85,0,0.06595278007399324,2,96.4094,2004.0,1,2,2,1237.7222,9.0,1
15.2,0,0.031860325,12,235.1248,1998.0,2,1,1,474.0496,15.0,1
12.792854228644284,2,0.06595278007399324,12,52.6666,1985.0,2,1,4,717.7324,28.0,1
20.75,0,0.021250002,13,150.5024,1997.0,1,3,2,2580.6408,16.0,0
10.195,0,0.159936948,4,143.2154,1997.0,1,3,2,2552.6772,16.0,1
7.605,0,0.129503146,5,164.021,2002.0,2,2,2,3914.904,11.0,1
18.0,2,0.142688846,5,88.5514,1997.0,1,3,2,796.9626,16.0,1
12.792854228644284,0,0.179484411,3,228.9352,1985.0,1,3,1,916.1408,28.0,1
18.35,1,0.089163056,8,191.3504,2002.0,2,2,2,3259.7568,11.0,2
6.59,0,0.105761491,5,84.8908,1999.0,2,3,2,1677.816,14.0,1
13.8,2,0.056960814,12,230.0984,1999.0,2,3,2,3707.1744,14.0,1
21.2,2,0.00704098,14,173.5738,1997.0,1,3,2,2954.1546,16.0,1
10.5,2,0.011026594,12,166.4842,2009.0,2,1,3,2652.5472,4.0,1
8.97,1,0.093203257,8,52.7956,2002.0,2,2,2,1037.3164,11.0,2
12.792854228644284,1,0.026916794,10,50.9666,1985.0,2,1,4,717.7324,28.0,2
10.6,1,0.035264298,7,86.1224,2002.0,2,2,2,426.112,11.0,2
13.65,0,0.015908424,0,231.1668,2004.0,1,2,2,6911.004,9.0,1
19.0,1,0.017719277,7,211.0244,1997.0,1,3,2,3811.0392,16.0,2
12.792854228644284,2,0.035334201,12,115.3518,1985.0,2,1,4,2277.036,28.0,1
12.792854228644284,0,0.065652494,0,48.9034,1985.0,1,3,1,48.6034,28.0,1
6.865,0,0.056919038,12,212.8218,1999.0,2,3,2,5770.4886,14.0,1
10.8,2,0.048143292,0,40.2138,1997.0,1,3,2,690.4346,16.0,1
16.7,0,0.022047313,3,110.2886,1987.0,3,1,2,1890.2062,26.0,1
12.792854228644284,0,0.090427268,6,126.2336,1985.0,2,1,4,3195.84,28.0,0
15.15,0,0.027779254,0,150.1708,1997.0,1,3,2,1504.708,16.0,1
10.5,1,0.06595278007399324,8,238.3248,1998.0,2,1,1,711.0744,15.0,2
17.6,0,0.008033611,3,174.2422,2009.0,2,1,3,4311.055,4.0,1
19.35,0,0.033088472,9,175.4738,1997.0,1,3,2,521.3214,16.0,1
15.7,1,0.160663021,8,59.4562,1997.0,1,3,2,829.5868,16.0,2
18.1,0,0.178975721,3,155.5288,2007.0,2,2,2,1571.288,6.0,1
10.195,2,0.017627888,14,239.6538,2004.0,1,2,2,2403.538,9.0,1
12.792854228644284,0,0.0194158,0,41.6454,1985.0,1,3,1,83.8908,28.0,1
6.655,0,0.016993225,5,211.0586,2002.0,2,2,2,844.2344,11.0,1
19.0,1,0.027139013,8,127.3336,2007.0,2,2,2,2940.1728,6.0,2
7.075,0,0.03777249,4,98.0068,1998.0,2,1,1,291.6204,15.0,1
13.15,0,0.036746479,4,181.2976,2002.0,2,2,2,3259.7568,11.0,1
20.1,2,0.022460102,5,226.8036,1999.0,2,3,2,3415.554,14.0,1
20.35,2,0.06595278007399324,3,256.7672,2009.0,2,1,3,5624.6784,4.0,1
18.85,1,0.05213575,7,190.1846,1999.0,2,3,2,6687.961,14.0,2
16.35,2,0.062508438,5,227.1062,1999.0,2,3,2,5642.655,14.0,1
11.3,0,0.007309544,9,196.2426,2009.0,2,1,3,4943.565,4.0,1
17.5,0,0.015623754,5,182.6266,2009.0,2,1,3,3135.2522,4.0,1
18.0,2,0.142978223,5,87.4514,2002.0,2,2,2,796.9626,11.0,1
7.935,0,0.017191055,3,51.535,2002.0,2,2,2,848.895,11.0,1
12.792854228644284,0,0.143592939,0,37.3164,1985.0,1,3,1,38.6164,28.0,1
20.25,2,0.011995271,2,184.5924,1997.0,1,3,2,4997.4948,16.0,1
15.5,2,0.15717236,12,149.1418,1999.0,2,3,2,588.5672,14.0,1
12.792854228644284,0,0.061393095,3,91.812,1985.0,1,3,1,372.848,28.0,0
12.792854228644284,2,0.264124669,9,155.7314,1985.0,1,3,1,155.1314,28.0,1
15.35,0,0.020310046,13,218.0508,1987.0,3,1,2,3038.7112,26.0,0
10.1,1,0.054630834,7,200.2084,1997.0,1,3,2,1587.2672,16.0,2
16.7,2,0.052517969,4,115.4176,2002.0,2,2,2,687.1056,11.0,1
20.7,2,0.047565208,3,213.4876,1999.0,2,3,2,1929.4884,14.0,1
16.0,0,0.060797393,14,223.8404,1987.0,3,1,2,3600.6464,26.0,1
14.0,0,0.041291169,14,180.7634,1997.0,1,3,2,2181.1608,16.0,1
12.85,0,0.022604051,5,181.4318,1997.0,1,3,2,3428.2042,16.0,1
20.85,2,0.056580228,0,105.6648,2002.0,2,2,2,623.1888,11.0,1
12.35,1,0.164196823,8,120.5124,1999.0,2,3,2,2133.2232,14.0,2
6.85,0,0.022976497,4,261.6594,2009.0,2,1,3,3401.5722,4.0,1
10.3,0,0.027310252,5,101.0042,2004.0,1,2,2,1289.6546,9.0,1
12.792854228644284,2,0.141975462,12,49.6008,1985.0,1,3,1,50.6008,28.0,1
8.775,0,0.06595278007399324,3,45.9428,1987.0,3,1,2,790.9704,26.0,0
18.85,1,0.01619866,7,129.2626,2007.0,2,2,2,3147.9024,6.0,2
12.792854228644284,1,0.014205168,8,56.7614,1985.0,2,1,4,2486.763,28.0,2
14.85,0,0.09344495,0,141.0812,2004.0,1,2,2,1139.8496,9.0,1
20.5,2,0.019199733,4,84.3592,1997.0,1,3,2,1816.3024,16.0,1
7.84,2,0.154120252,2,51.935,2009.0,2,1,3,199.74,4.0,1
18.25,0,0.089004389,4,196.7452,2002.0,2,2,2,978.726,11.0,1
10.3,2,0.011117041,12,85.854,1987.0,3,1,2,2683.174,26.0,1
12.5,1,0.103422709,8,169.9448,2004.0,1,2,2,2897.5616,9.0,2
12.792854228644284,0,0.089035961,3,260.5594,1985.0,2,1,4,9158.079,28.0,1
20.25,2,0.102723919,2,93.212,1997.0,1,3,2,1957.452,16.0,1
12.792854228644284,2,0.024733134,13,40.2822,1985.0,2,1,4,1296.3126,28.0,0
15.0,1,0.044871033,7,140.3838,1987.0,3,1,2,2528.7084,26.0,2
8.325,0,0.029760052,5,38.7138,1987.0,3,1,2,284.2966,26.0,1
15.85,0,0.078999287,2,38.6506,2007.0,2,2,2,759.012,6.0,1
13.1,0,0.020870744,3,117.3782,1997.0,1,3,2,1787.673,16.0,1
6.26,1,0.031599715,8,111.3228,2007.0,2,2,2,2431.5016,6.0,2
17.25,0,0.042413704,3,173.1764,2009.0,2,1,3,4466.1864,4.0,0
5.765,0,0.072284689,4,119.9098,2004.0,1,2,2,2048.6666,9.0,1
13.6,1,0.009984847,8,175.437,1987.0,3,1,2,1940.807,26.0,2
10.5,0,0.052852621,4,88.783,2007.0,2,2,2,2067.309,6.0,1
7.975,0,0.014660821,0,85.125,2002.0,2,2,2,2663.2,11.0,1
12.65,2,0.076354362,4,192.1846,2009.0,2,1,3,1146.5076,4.0,1
12.3,1,0.076709639,8,247.846,2002.0,2,2,2,3448.844,11.0,2
5.985,0,0.005677876,0,184.8924,2002.0,2,2,2,1665.8316,11.0,1
12.792854228644284,0,0.06595278007399324,5,184.7266,1985.0,2,1,4,8114.7704,28.0,1
15.15,2,0.012282366,12,132.5284,1999.0,2,3,2,1713.7692,14.0,1
12.35,0,0.026681262,2,56.4246,1997.0,1,3,2,810.9444,16.0,1
14.3,0,0.127541722,4,84.9224,1997.0,1,3,2,1193.1136,16.0,1
8.695,1,0.119513002,8,93.4094,2004.0,1,2,2,856.8846,9.0,2
16.35,0,0.054463442,9,163.8842,1998.0,2,1,1,165.7842,15.0,1
6.135,2,0.06595278007399324,0,151.3366,2002.0,2,2,2,1057.9562,11.0,1
19.5,1,0.015756784,8,185.0608,2002.0,2,2,2,2205.1296,11.0,2
9.5,2,0.010907967,12,182.3608,1987.0,3,1,2,2940.1728,26.0,1
8.895,0,0.07543556,6,235.8616,2004.0,1,2,2,3046.7008,9.0,0
18.25,0,0.06595278007399324,4,196.8452,1997.0,1,3,2,3327.6684,16.0,1
21.35,0,0.115194717,2,258.3278,1998.0,2,1,1,520.6556,15.0,1
19.7,0,0.066922802,12,174.837,2004.0,1,2,2,2999.429,9.0,1
12.792854228644284,0,0.064636203,0,90.0804,1985.0,2,1,4,2113.2492,28.0,1
16.6,0,0.103195401,5,117.8466,2002.0,2,2,2,942.7728,11.0,1
12.792854228644284,0,0.13121032,3,74.0354,1985.0,1,3,1,75.2354,28.0,1
10.895,0,0.035747522,5,133.6284,1997.0,1,3,2,1581.9408,16.0,1
12.792854228644284,2,0.192650072,4,37.4506,1985.0,1,3,1,37.9506,28.0,1
12.792854228644284,1,0.098031771,7,151.3024,1985.0,1,3,1,151.8024,28.0,2
12.792854228644284,2,0.030118338,0,248.8092,1985.0,2,1,4,3486.1288,28.0,1
8.51,1,0.016201845,8,195.2478,2007.0,2,2,2,4262.4516,6.0,2
14.15,0,0.05837308,12,243.9828,1998.0,2,1,1,731.0484,15.0,1
6.65,0,0.087652908,5,128.8678,2004.0,1,2,2,1398.8458,9.0,1
15.25,2,0.065999008,12,177.966,1999.0,2,3,2,2336.958,14.0,1
18.25,0,0.088750333,4,196.5452,1987.0,3,1,2,2348.9424,26.0,1
12.792854228644284,2,0.100277876,5,196.8768,1985.0,2,1,4,7094.7648,28.0,1
16.0,2,0.099252438,4,87.4856,2004.0,1,2,2,1054.6272,9.0,1
19.2,1,0.06595278007399324,8,127.831,2002.0,2,2,2,1298.31,11.0,2
12.15,1,0.06595278007399324,8,117.815,2007.0,2,2,2,2330.3,6.0,2
8.895,0,0.026384672,4,208.9954,1999.0,2,3,2,4584.6988,14.0,1
10.895,0,0.228993134,3,263.4568,1998.0,2,1,1,527.3136,15.0,1
16.0,2,0.065431917,3,76.1986,2007.0,2,2,2,1869.5664,6.0,1
12.792854228644284,0,0.026749991,4,106.928,1985.0,2,1,4,2876.256,28.0,1
9.195,0,0.06595278007399324,0,43.6744,2009.0,2,1,3,407.4696,4.0,1
11.35,2,0.043333912,5,201.0742,2009.0,2,1,3,2189.8162,4.0,1
10.0,1,0.089656812,7,144.0102,2007.0,2,2,2,1603.9122,6.0,2
9.395,1,0.039954281,10,82.4908,2004.0,1,2,2,2013.3792,9.0,2
12.792854228644284,0,0.087854925,13,95.9752,1985.0,1,3,1,95.8752,28.0,0
20.75,0,0.149404057,1,192.8478,1998.0,2,1,1,774.9912,15.0,1
9.8,0,0.0268952,9,128.402,2002.0,2,2,2,2403.538,11.0,1
5.695,0,0.065857092,4,258.5646,2009.0,2,1,3,4380.2982,4.0,1
18.2,0,0.161817014,5,37.819,2002.0,2,2,2,219.714,11.0,1
19.35,2,0.082197959,0,49.2034,1987.0,3,1,2,729.051,26.0,1
18.35,0,0.015335349,6,106.6938,2002.0,2,2,2,1393.5194,11.0,0
6.36,1,0.00599072,8,163.6526,2002.0,2,2,2,5262.4832,11.0,2
9.8,0,0.013898123,13,46.506,2009.0,2,1,3,372.848,4.0,0
12.792854228644284,2,0.078912473,0,99.9042,1985.0,2,1,4,3273.7386,28.0,1
12.792854228644284,1,0.059776237,8,231.7642,1985.0,2,1,4,5344.3766,28.0,2
6.635,2,0.06595278007399324,4,39.7506,1987.0,3,1,2,303.6048,26.0,1
18.1,0,0.297883712,3,156.7288,1998.0,2,1,1,314.2576,15.0,1
8.93,1,0.022059594,8,56.0614,1998.0,2,1,1,276.307,15.0,2
8.3,0,0.03532494,5,38.9506,1987.0,3,1,2,721.0614,26.0,1
8.895,1,0.124967595,8,112.7544,2002.0,2,2,2,3467.4864,11.0,2
16.35,2,0.062411404,5,225.9062,1997.0,1,3,2,5416.9488,16.0,1
8.6,1,0.032754431,7,140.5154,2009.0,2,1,3,283.6308,4.0,2
12.792854228644284,1,0.160178832,8,160.2894,1985.0,1,3,1,323.5788,28.0,2
19.0,2,0.104035148,5,227.772,2007.0,2,2,2,5206.556,6.0,1
7.56,0,0.06390019,4,157.263,2002.0,2,2,2,2503.408,11.0,1
12.6,2,0.062648111,4,104.899,1987.0,3,1,2,1960.781,26.0,1
15.6,1,0.111685868,10,184.7924,1998.0,2,1,1,370.1848,15.0,2
8.71,0,0.233039817,2,49.5376,1998.0,2,1,1,95.8752,15.0,1
18.1,0,0.17824575,3,158.1288,1999.0,2,3,2,3299.7048,14.0,1
13.35,0,0.140241213,4,150.2392,2007.0,2,2,2,2684.5056,6.0,1
16.6,0,0.06595278007399324,5,173.3738,1997.0,1,3,2,2085.2856,16.0,1
6.695,0,0.033935576,4,221.9456,2004.0,1,2,2,2210.456,9.0,1
12.792854228644284,2,0.016516275,5,47.4034,1985.0,2,1,4,2187.153,28.0,1
16.6,0,0.026537206,4,57.2614,1997.0,1,3,2,1049.9666,16.0,1
15.35,1,0.015673267,10,145.047,2004.0,1,2,2,2719.793,9.0,2
19.7,0,0.089083914,5,54.593,1998.0,2,1,1,56.593,15.0,1
14.3,0,0.131152799,0,78.6328,2007.0,2,2,2,231.6984,6.0,1
12.792854228644284,2,0.083109455,2,195.8426,1985.0,2,1,4,5734.5354,28.0,1
10.0,0,0.045818773,4,138.718,1987.0,3,1,2,1398.18,26.0,1
14.8,0,0.044869794,13,76.467,2004.0,1,2,2,1531.34,9.0,0
12.792854228644284,2,0.06595278007399324,2,160.692,1985.0,1,3,1,319.584,28.0,1
8.71,2,0.04605781,3,43.8744,1999.0,2,3,2,633.8416,14.0,1
12.15,0,0.030815427,4,252.0698,1998.0,2,1,1,1014.6792,15.0,1
17.85,1,0.01806055,7,97.0094,2002.0,2,2,2,2094.6068,11.0,2
9.5,2,0.035205866,5,171.3448,1999.0,2,3,2,2386.2272,14.0,1
11.8,2,0.076705948,12,34.7558,2004.0,1,2,2,780.9834,9.0,1
14.1,0,0.089677773,2,139.8496,1997.0,1,3,2,1693.7952,16.0,1
12.792854228644284,0,0.132327406,3,168.4158,1985.0,1,3,1,334.2316,28.0,1
19.35,2,0.065520388,9,168.3816,1997.0,1,3,2,1342.2528,16.0,1
19.75,0,0.012518707,5,190.6872,2007.0,2,2,2,4916.2672,6.0,1
10.3,2,0.050353695,2,78.696,2007.0,2,2,2,1757.712,6.0,1
12.792854228644284,1,0.110762642,10,108.5912,1985.0,2,1,4,1637.868,28.0,2
12.792854228644284,0,0.045050674,12,84.925,1985.0,2,1,4,1747.725,28.0,1
10.8,0,0.083016832,3,193.4504,2007.0,2,2,2,2876.256,6.0,1
17.75,2,0.06595278007399324,5,139.9838,2002.0,2,2,2,1966.7732,11.0,1
8.575,0,0.023983258,13,106.328,2009.0,2,1,3,958.752,4.0,0
19.1,0,0.075836522,3,40.2138,1998.0,2,1,1,81.2276,15.0,0
20.7,2,0.100330684,5,123.4388,1999.0,2,3,2,1238.388,14.0,1
12.792854228644284,0,0.051778173,12,157.892,1985.0,1,3,1,319.584,28.0,1
6.785,2,0.022970468,12,211.0928,2004.0,1,2,2,4418.2488,9.0,1
6.57,0,0.066014596,6,259.7278,1987.0,3,1,2,2863.6058,26.0,0
5.78,2,0.07429945,12,264.9568,2002.0,2,2,2,1845.5976,11.0,1
6.92,2,0.131128467,1,93.1804,1999.0,2,3,2,1561.9668,14.0,1
20.25,2,0.014816356,3,194.1162,1999.0,2,3,2,3848.324,14.0,1
13.65,0,0.049318315,5,149.005,2002.0,2,2,2,2097.27,11.0,1
13.5,2,0.017960492,12,81.596,2007.0,2,2,2,639.168,6.0,1
16.5,1,0.035801238,7,92.612,2009.0,2,1,3,559.272,4.0,2
16.7,2,0.038606365,12,146.5102,2002.0,2,2,2,2770.3938,11.0,1
8.68,0,0.008871687,4,99.7384,2009.0,2,1,3,295.6152,4.0,1
12.792854228644284,0,0.125793938,6,36.2506,1985.0,1,3,1,37.9506,28.0,0
7.235,0,0.058369013,12,115.2834,2009.0,2,1,3,1267.0174,4.0,1
16.75,2,0.06595278007399324,13,39.3822,1997.0,1,3,2,353.5398,16.0,0
15.35,0,0.073269336,13,92.112,2004.0,1,2,2,1118.544,9.0,0
10.8,0,0.049677651,5,245.9144,1987.0,3,1,2,4655.2736,26.0,1
6.26,1,0.031470832,8,110.2228,1999.0,2,3,2,1547.3192,14.0,2
5.63,2,0.024579432,9,105.3306,1999.0,2,3,2,1045.306,14.0,1
6.92,2,0.131665479,1,91.8804,2007.0,2,2,2,275.6412,6.0,1
12.15,0,0.015523707,4,212.0928,2009.0,2,1,3,2735.1064,4.0,1
16.6,0,0.122475364,5,175.5738,2002.0,2,2,2,347.5476,11.0,1
9.195,0,0.107891398,12,182.7634,1997.0,1,3,2,3817.0314,16.0,1
19.0,0,0.128065918,12,104.3622,2004.0,1,2,2,1905.5196,9.0,1
9.395,0,0.045361705,12,83.825,2002.0,2,2,2,665.8,11.0,1
9.8,1,0.090390357,10,192.1478,1987.0,3,1,2,2324.9736,26.0,2
12.792854228644284,0,0.087029712,5,109.2228,1985.0,2,1,4,3205.1612,28.0,1
18.85,1,0.052054819,7,189.1846,1997.0,1,3,2,2101.9306,16.0,2
9.13,1,0.051952573,8,152.3024,2002.0,2,2,2,1821.6288,11.0,2
9.0,2,0.050786366,2,152.2024,2007.0,2,2,2,3643.2576,6.0,1
17.1,1,0.067141355,8,114.586,2004.0,1,2,2,2942.836,9.0,2
6.715,2,0.121485195,0,40.2454,1987.0,3,1,2,587.2356,26.0,1
5.82,1,0.080640478,8,167.779,1997.0,1,3,2,2886.243,16.0,2
18.7,0,0.037699254,5,110.2886,2002.0,2,2,2,2223.772,11.0,1
7.93,0,0.06595278007399324,4,123.2414,2009.0,2,1,3,487.3656,4.0,1
18.75,1,0.034501405,8,211.7218,2007.0,2,2,2,5770.4886,6.0,2
12.792854228644284,0,0.053795154,12,117.7466,1985.0,2,1,4,1414.1592,28.0,1
5.0,0,0.044004675,13,188.853,1997.0,1,3,2,5502.837,16.0,0
7.445,0,0.06595278007399324,0,76.8354,1997.0,1,3,2,2181.8266,16.0,1
20.85,0,0.121250374,12,193.9452,1997.0,1,3,2,1565.9616,16.0,1
20.85,0,0.06595278007399324,9,115.1808,2009.0,2,1,3,1054.6272,4.0,1
19.2,0,0.100230114,4,112.9886,1999.0,2,3,2,1667.829,14.0,1
17.35,1,0.167383061,8,175.6712,1997.0,1,3,2,2812.3392,16.0,2
14.3,2,0.034404732,0,98.1726,2004.0,1,2,2,489.363,9.0,1
19.5,0,0.082719632,2,179.3002,2002.0,2,2,2,2865.6032,11.0,1
6.675,0,0.041913535,12,90.7462,2004.0,1,2,2,1665.8316,9.0,1
8.18,1,0.0132043,8,143.8154,2007.0,2,2,2,2694.4926,6.0,2
6.98,0,0.041105789,2,83.4934,1997.0,1,3,2,1555.9746,16.0,1
12.792854228644284,0,0.141106202,14,87.9172,1985.0,2,1,4,3836.3396,28.0,1
16.85,0,0.036463975,12,90.7488,2002.0,2,2,2,543.2928,11.0,1
14.8,1,0.01946418,7,196.3794,1987.0,3,1,2,1950.794,26.0,2
12.3,2,0.06595278007399324,12,57.3562,1987.0,3,1,2,177.7686,26.0,1
7.435,0,0.123086812,14,206.9638,2002.0,2,2,2,1035.319,11.0,1
15.1,2,0.105646853,5,42.8796,2004.0,1,2,2,949.4308,9.0,1
9.195,2,0.118149377,12,160.5578,2007.0,2,2,2,1283.6624,6.0,1
10.1,0,0.046545786,6,59.9878,1987.0,3,1,2,484.7024,26.0,0
16.0,2,0.065009745,3,79.5986,1987.0,3,1,2,934.7832,26.0,1
17.7,2,0.016630303,5,48.1034,2002.0,2,2,2,534.6374,11.0,1
8.1,2,0.134532392,2,39.448,1999.0,2,3,2,878.856,14.0,1
20.6,0,0.083133128,0,120.1756,1999.0,2,3,2,1332.9316,14.0,1
20.35,1,0.039428167,8,127.9678,2009.0,2,1,3,3560.6984,4.0,2
8.195,0,0.06595278007399324,0,93.1462,2009.0,2,1,3,647.8234,4.0,1
17.75,0,0.034823127,3,248.675,2002.0,2,2,2,4993.5,11.0,1
7.475,0,0.148492521,5,240.6854,2004.0,1,2,2,1691.7978,9.0,1
19.0,2,0.065901299,5,188.7214,2009.0,2,1,3,1695.7926,4.0,1
12.6,2,0.041622264,5,124.0072,1999.0,2,3,2,4042.7376,14.0,1
12.792854228644284,0,0.064933297,12,174.837,1985.0,2,1,4,4763.799,28.0,1
7.895,2,0.0945493,1,102.6332,2004.0,1,2,2,1640.5312,9.0,1
12.792854228644284,0,0.107076832,13,58.7904,1985.0,2,1,4,1288.9888,28.0,0
17.1,0,0.128674983,5,112.3886,2002.0,2,2,2,2334.9606,11.0,1
8.355,0,0.188322664,2,148.5418,2009.0,2,1,3,2207.127,4.0,1
12.792854228644284,2,0.06595278007399324,4,145.2102,1985.0,1,3,1,437.4306,28.0,1
18.5,0,0.052025392,12,118.4124,1987.0,3,1,2,2370.248,26.0,1
12.792854228644284,2,0.065316099,5,189.9214,1985.0,2,1,4,5087.3778,28.0,1
8.975,2,0.01516265,2,101.899,1998.0,2,1,1,103.199,15.0,1
10.1,2,0.053584207,5,224.4088,1997.0,1,3,2,4697.8848,16.0,1
9.285,2,0.020989132,12,158.6578,1987.0,3,1,2,2406.867,26.0,1
11.6,2,0.144017405,3,238.3222,1997.0,1,3,2,5736.5328,16.0,1
12.792854228644284,0,0.115978122,12,183.4266,1985.0,2,1,4,7192.6374,28.0,1
12.5,0,0.081465335,9,220.7798,2009.0,2,1,3,6611.394,4.0,1
16.0,0,0.041177505,12,142.3496,2007.0,2,2,2,3246.4408,6.0,1
14.15,0,0.042352822,3,51.6982,2009.0,2,1,3,1262.3568,4.0,0
20.2,1,0.074541867,8,94.1462,2009.0,2,1,3,1758.3778,4.0,2
13.65,2,0.18454121,2,211.5902,2002.0,2,2,2,4672.5844,11.0,1
17.25,1,0.114160573,8,253.1724,2007.0,2,2,2,3775.086,6.0,2
5.655,0,0.175352413,13,147.4102,1999.0,2,3,2,2478.7734,14.0,0
20.75,2,0.083590755,4,182.2318,2004.0,1,2,2,3067.3406,9.0,1
5.175,2,0.029471408,12,105.4622,1987.0,3,1,2,3281.7282,26.0,1
20.0,2,0.028282832,5,46.2744,2007.0,2,2,2,1086.5856,6.0,1
11.8,0,0.06595278007399324,5,46.5402,1998.0,2,1,1,229.701,15.0,1
16.75,2,0.008208342,2,102.8674,2002.0,2,2,2,1528.011,11.0,1
18.35,0,0.03334929,3,155.034,2009.0,2,1,3,1990.742,4.0,0
12.8,0,0.076060037,5,95.141,1997.0,1,3,2,868.869,16.0,1
19.75,1,0.014301326,8,103.0332,1997.0,1,3,2,1230.3984,16.0,2
8.75,2,0.074931201,5,187.6556,2009.0,2,1,3,938.778,4.0,1
13.3,0,0.080131363,3,234.03,2009.0,2,1,3,4194.54,4.0,1
18.85,1,0.167444431,8,194.6136,1987.0,3,1,2,1166.4816,26.0,2
